"Date","Price","Open","High","Low","Vol.","Change %"
"07/26/2018","129.47","130.16","130.32","129.43","","-0.52%"
"07/25/2018","130.15","129.95","130.29","129.39","","0.18%"
"07/24/2018","129.91","130.18","130.39","129.73","","-0.18%"
"07/23/2018","130.14","130.66","130.88","129.85","","-0.30%"
"07/20/2018","130.53","130.94","131.23","130.53","","-0.28%"
"07/19/2018","130.90","131.34","131.53","130.70","","-0.32%"
"07/18/2018","131.32","131.64","131.79","130.86","","-0.21%"
"07/17/2018","131.60","131.51","132.01","131.42","","0.10%"
"07/16/2018","131.47","131.14","131.73","131.08","","0.14%"
"07/13/2018","131.29","131.40","131.55","130.77","","-0.05%"
"07/12/2018","131.36","130.77","131.50","130.64","","0.48%"
"07/11/2018","130.73","130.35","130.98","129.89","","0.32%"
"07/10/2018","130.31","130.26","130.76","130.07","","0.06%"
"07/09/2018","130.23","129.80","130.28","129.54","","0.39%"
"07/06/2018","129.72","129.32","130.01","129.21","","0.33%"
"07/05/2018","129.29","128.77","129.66","128.56","","0.44%"
"07/04/2018","128.73","128.92","129.06","128.47","","-0.12%"
"07/03/2018","128.88","129.08","129.57","128.70","","-0.14%"
"07/02/2018","129.06","128.98","129.53","128.39","","-0.17%"
"06/29/2018","129.28","127.82","129.50","127.66","","1.17%"
"06/28/2018","127.79","127.40","127.95","127.13","","0.34%"
"06/27/2018","127.36","128.19","128.37","127.24","","-0.62%"
"06/26/2018","128.16","128.48","128.53","127.79","","-0.22%"
"06/25/2018","128.44","128.24","128.85","127.26","","0.22%"
"06/22/2018","128.16","127.63","128.62","127.49","","0.45%"
"06/21/2018","127.59","127.71","128.06","126.99","","-0.06%"
"06/20/2018","127.67","127.55","127.95","127.09","","0.13%"
"06/19/2018","127.51","128.49","128.62","126.63","","-0.75%"
"06/18/2018","128.47","128.48","128.53","127.80","","0.02%"
"06/15/2018","128.44","127.98","128.55","127.69","","0.38%"
"06/14/2018","127.95","130.11","130.39","127.89","","-1.62%"
"06/13/2018","130.06","129.63","130.36","129.58","","0.35%"
"06/12/2018","129.60","129.67","130.30","129.49","","-0.02%"
"06/11/2018","129.63","128.89","130.07","128.60","","0.59%"
"06/08/2018","128.87","129.45","129.75","128.10","","-0.41%"
"06/07/2018","129.40","129.72","130.30","129.29","","-0.23%"
"06/06/2018","129.70","128.66","129.85","128.58","","0.83%"
"06/05/2018","128.63","128.47","128.73","127.77","","0.15%"
"06/04/2018","128.44","127.71","128.70","127.59","","0.57%"
"06/01/2018","127.71","127.23","128.17","127.10","","0.40%"
"05/31/2018","127.20","127.02","127.74","126.31","","0.17%"
"05/30/2018","126.99","125.51","127.34","124.96","","1.20%"
"05/29/2018","125.48","127.20","127.29","124.60","","-1.32%"
"05/28/2018","127.16","127.46","128.56","126.84","","-0.21%"
"05/25/2018","127.43","128.05","128.56","127.13","","-0.46%"
"05/24/2018","128.02","128.76","128.89","127.72","","-0.55%"
"05/23/2018","128.73","130.62","130.74","128.22","","-1.42%"
"05/22/2018","130.59","130.95","131.38","130.57","","-0.25%"
"05/21/2018","130.92","130.39","131.03","130.25","","0.40%"
"05/18/2018","130.40","130.65","131.14","130.22","","-0.16%"
"05/17/2018","130.61","130.35","130.88","130.20","","0.21%"
"05/16/2018","130.33","130.64","130.72","129.50","","-0.21%"
"05/15/2018","130.61","130.80","131.16","130.42","","-0.11%"
"05/14/2018","130.76","130.68","131.40","130.52","","0.11%"
"05/11/2018","130.62","130.35","130.71","129.98","","0.25%"
"05/10/2018","130.30","130.05","130.79","129.98","","0.20%"
"05/09/2018","130.04","129.47","130.51","129.33","","0.46%"
"05/08/2018","129.44","130.06","130.15","129.22","","-0.45%"
"05/07/2018","130.03","130.44","130.66","129.93","","-0.34%"
"05/04/2018","130.47","130.91","130.97","129.87","","-0.31%"
"05/03/2018","130.87","131.28","131.68","130.24","","-0.28%"
"05/02/2018","131.24","131.76","132.11","131.19","","-0.38%"
"05/01/2018","131.74","132.07","132.13","131.51","","-0.23%"
"04/30/2018","132.04","132.18","132.57","131.86","","-0.14%"
"04/27/2018","132.23","132.31","132.42","131.84","","-0.02%"
"04/26/2018","132.25","133.07","133.27","132.26","","-0.59%"
"04/25/2018","133.03","133.10","133.37","132.91","","-0.05%"
"04/24/2018","133.09","132.72","133.53","132.60","","0.30%"
"04/23/2018","132.69","132.31","132.81","132.09","","0.33%"
"04/20/2018","132.26","132.56","133.00","132.01","","-0.20%"
"04/19/2018","132.53","132.68","133.12","132.34","","-0.10%"
"04/18/2018","132.66","132.37","132.93","132.32","","0.23%"
"04/17/2018","132.35","132.62","132.80","132.09","","-0.17%"
"04/16/2018","132.58","132.31","132.99","132.11","","0.19%"
"04/13/2018","132.33","132.31","132.92","132.15","","0.05%"
"04/12/2018","132.27","132.07","132.36","131.79","","0.18%"
"04/11/2018","132.03","132.46","132.63","132.01","","-0.29%"
"04/10/2018","132.42","131.54","132.65","131.41","","0.68%"
"04/09/2018","131.52","131.29","132.03","131.10","","0.17%"
"04/06/2018","131.30","131.44","131.66","131.07","","-0.08%"
"04/05/2018","131.40","131.10","131.52","131.05","","0.24%"
"04/04/2018","131.08","130.81","131.22","130.21","","0.22%"
"04/03/2018","130.79","130.28","130.94","129.98","","0.43%"
"04/02/2018","130.23","131.00","131.32","129.97","","-0.53%"
"03/30/2018","130.92","130.91","131.11","130.60","","0.02%"
"03/29/2018","130.89","131.52","131.63","130.61","","-0.46%"
"03/28/2018","131.49","130.66","131.78","130.62","","0.67%"
"03/27/2018","130.62","131.18","131.83","130.57","","-0.40%"
"03/26/2018","131.14","129.38","131.39","129.12","","1.39%"
"03/23/2018","129.34","129.51","130.00","128.92","","-0.11%"
"03/22/2018","129.48","130.85","131.04","129.48","","-1.02%"
"03/21/2018","130.81","130.42","131.09","130.19","","0.32%"
"03/20/2018","130.39","130.87","131.72","130.32","","-0.34%"
"03/19/2018","130.83","130.35","131.08","129.60","","0.47%"
"03/16/2018","130.22","130.86","130.95","130.06","","-0.47%"
"03/15/2018","130.83","131.49","131.56","130.54","","-0.48%"
"03/14/2018","131.46","132.05","132.31","131.01","","-0.42%"
"03/13/2018","132.01","131.26","132.45","131.10","","0.60%"
"03/12/2018","131.22","131.47","131.72","130.95","","-0.12%"
"03/09/2018","131.38","130.76","131.91","130.69","","0.50%"
"03/08/2018","130.73","131.68","132.01","130.50","","-0.67%"
"03/07/2018","131.61","131.64","131.78","130.91","","0.01%"
"03/06/2018","131.60","131.01","132.04","130.58","","0.47%"
"03/05/2018","130.99","130.37","131.04","129.35","","0.58%"
"03/02/2018","130.23","130.32","130.47","129.55","","-0.06%"
"03/01/2018","130.31","130.09","130.81","129.76","","0.20%"
"02/28/2018","130.05","131.30","131.54","130.04","","-0.92%"
"02/27/2018","131.26","131.72","132.22","131.25","","-0.33%"
"02/26/2018","131.69","131.45","131.95","131.07","","0.23%"
"02/23/2018","131.39","131.63","131.87","130.92","","-0.16%"
"02/22/2018","131.60","132.38","132.45","131.27","","-0.57%"
"02/21/2018","132.35","132.43","133.09","132.24","","-0.03%"
"02/20/2018","132.39","132.26","132.52","132.10","","0.11%"
"02/19/2018","132.25","131.94","132.39","131.80","","0.30%"
"02/16/2018","131.85","132.73","133.13","131.81","","-0.63%"
"02/15/2018","132.69","133.23","133.36","132.51","","-0.38%"
"02/14/2018","133.19","133.19","133.42","131.57","","0.02%"
"02/13/2018","133.16","133.57","133.82","132.51","","-0.28%"
"02/12/2018","133.53","133.32","133.67","132.88","","0.35%"
"02/09/2018","133.07","133.18","134.18","131.95","","-0.06%"
"02/08/2018","133.15","134.08","134.81","132.92","","-0.68%"
"02/07/2018","134.06","135.61","135.88","133.82","","-1.12%"
"02/06/2018","135.58","134.91","135.82","133.96","","0.50%"
"02/05/2018","134.91","137.21","137.23","134.89","","-1.65%"
"02/02/2018","137.17","136.87","137.53","136.64","","0.25%"
"02/01/2018","136.83","135.62","136.99","135.44","","0.90%"
"01/31/2018","135.61","134.90","136.08","134.84","","0.56%"
"01/30/2018","134.86","134.92","135.22","134.13","","-0.02%"
"01/29/2018","134.89","135.00","135.36","134.30","","-0.07%"
"01/26/2018","134.99","135.63","136.17","134.54","","-0.46%"
"01/25/2018","135.61","135.53","136.31","135.01","","0.09%"
"01/24/2018","135.49","135.66","135.72","134.91","","-0.11%"
"01/23/2018","135.64","136.02","136.23","135.18","","-0.25%"
"01/22/2018","135.98","135.89","136.17","135.33","","0.47%"
"01/19/2018","135.35","135.98","136.07","135.17","","-0.43%"
"01/18/2018","135.94","135.61","136.34","135.44","","0.27%"
"01/17/2018","135.57","135.43","136.01","135.13","","0.13%"
"01/16/2018","135.39","135.56","136.13","134.97","","-0.09%"
"01/15/2018","135.51","135.42","136.01","135.00","","0.16%"
"01/12/2018","135.29","133.87","135.40","133.81","","1.09%"
"01/11/2018","133.83","133.13","134.39","133.05","","0.56%"
"01/10/2018","133.09","134.48","134.57","133.07","","-1.00%"
"01/09/2018","134.44","135.35","135.49","134.04","","-0.64%"
"01/08/2018","135.30","136.04","136.34","135.11","","-0.51%"
"01/05/2018","135.99","136.06","136.79","135.99","","-0.04%"
"01/04/2018","136.04","135.18","136.39","135.11","","0.67%"
"01/03/2018","135.13","135.41","135.54","134.79","","-0.18%"
"01/02/2018","135.38","135.32","135.66","134.92","","0.09%"
"01/01/2018","135.26","135.25","135.33","135.14","","0.07%"
"12/29/2017","135.16","134.81","135.56","134.51","","0.28%"
"12/28/2017","134.78","134.76","134.99","134.43","","0.04%"
"12/27/2017","134.72","134.28","134.99","134.17","","0.34%"
"12/26/2017","134.26","134.43","134.59","134.20","","-0.11%"
"12/25/2017","134.41","134.20","134.62","134.18","","0.09%"
"12/22/2017","134.29","134.56","134.60","133.91","","-0.19%"
"12/21/2017","134.54","134.60","134.90","134.43","","-0.04%"
"12/20/2017","134.59","133.67","134.80","133.61","","0.72%"
"12/19/2017","133.63","132.59","133.95","132.58","","0.80%"
"12/18/2017","132.57","132.39","133.03","132.14","","0.21%"
"12/15/2017","132.29","132.38","132.76","132.03","","-0.05%"
"12/14/2017","132.35","133.09","133.78","132.22","","-0.54%"
"12/13/2017","133.07","133.32","133.39","132.81","","-0.16%"
"12/12/2017","133.28","133.65","133.78","133.00","","-0.25%"
"12/11/2017","133.61","133.56","133.91","133.45","","0.08%"
"12/08/2017","133.50","133.14","133.63","133.09","","0.31%"
"12/07/2017","133.09","132.45","133.32","132.39","","0.51%"
"12/06/2017","132.42","133.16","133.27","132.24","","-0.52%"
"12/05/2017","133.11","133.39","133.78","133.00","","-0.18%"
"12/04/2017","133.35","133.20","134.07","133.20","","0.05%"
"12/01/2017","133.28","133.96","134.40","132.87","","-0.48%"
"11/30/2017","133.92","132.60","134.16","132.54","","1.00%"
"11/29/2017","132.59","132.01","132.81","131.90","","0.46%"
"11/28/2017","131.98","132.18","132.59","131.70","","-0.13%"
"11/27/2017","132.15","133.10","133.25","132.06","","-0.68%"
"11/24/2017","133.06","131.81","133.26","131.73","","0.98%"
"11/23/2017","131.77","131.48","131.91","131.21","","0.25%"
"11/22/2017","131.44","131.99","132.10","131.39","","-0.39%"
"11/21/2017","131.96","132.13","132.30","131.56","","-0.11%"
"11/20/2017","132.11","132.16","132.49","131.16","","-0.04%"
"11/17/2017","132.16","133.09","133.18","132.04","","-0.67%"
"11/16/2017","133.05","133.10","133.49","132.75","","-0.01%"
"11/15/2017","133.06","133.85","133.92","132.95","","-0.56%"
"11/14/2017","133.81","132.57","133.88","132.47","","0.97%"
"11/13/2017","132.53","132.45","132.64","131.92","","0.09%"
"11/10/2017","132.41","132.10","132.57","131.93","","0.26%"
"11/09/2017","132.07","132.03","132.28","131.51","","0.05%"
"11/08/2017","132.01","132.11","132.20","131.39","","-0.05%"
"11/07/2017","132.07","132.01","132.43","131.83","","0.08%"
"11/06/2017","131.97","132.42","133.14","131.99","","-0.32%"
"11/03/2017","132.39","133.01","133.26","132.38","","-0.43%"
"11/02/2017","132.96","132.66","133.16","132.55","","0.26%"
"11/01/2017","132.61","132.34","132.85","132.31","","0.23%"
"10/31/2017","132.30","131.85","132.58","131.50","","0.36%"
"10/30/2017","131.82","131.98","132.31","131.45","","-0.10%"
"10/27/2017","131.95","132.80","132.98","131.73","","-0.63%"
"10/26/2017","132.78","134.37","134.52","132.64","","-1.16%"
"10/25/2017","134.34","133.95","134.52","133.75","","0.31%"
"10/24/2017","133.92","133.27","134.20","133.18","","0.52%"
"10/23/2017","133.23","133.84","134.15","133.08","","-0.40%"
"10/20/2017","133.76","133.38","133.98","133.29","","0.31%"
"10/19/2017","133.35","133.13","133.64","132.48","","0.19%"
"10/18/2017","133.10","132.02","133.31","131.95","","0.85%"
"10/17/2017","131.98","132.35","132.40","131.83","","-0.26%"
"10/16/2017","132.32","132.27","132.41","131.65","","0.08%"
"10/13/2017","132.22","132.84","132.95","132.13","","-0.45%"
"10/12/2017","132.82","133.43","133.51","132.78","","-0.41%"
"10/11/2017","133.37","132.79","133.52","132.45","","0.47%"
"10/10/2017","132.75","132.28","132.89","132.22","","0.38%"
"10/09/2017","132.25","132.19","132.51","131.85","","0.08%"
"10/06/2017","132.15","132.13","132.80","131.95","","0.04%"
"10/05/2017","132.10","132.60","132.80","131.82","","-0.35%"
"10/04/2017","132.57","132.54","132.85","132.24","","0.05%"
"10/03/2017","132.50","132.30","132.91","132.19","","0.17%"
"10/02/2017","132.27","133.18","133.18","132.17","","-0.44%"
"09/29/2017","132.85","132.42","133.18","132.31","","0.36%"
"09/28/2017","132.37","132.51","132.91","132.28","","-0.10%"
"09/27/2017","132.50","132.35","132.77","132.07","","0.14%"
"09/26/2017","132.32","132.38","132.62","131.73","","-0.02%"
"09/25/2017","132.34","133.86","134.26","131.92","","-1.06%"
"09/22/2017","133.76","134.32","134.43","133.49","","-0.39%"
"09/21/2017","134.28","133.47","134.40","133.41","","0.64%"
"09/20/2017","133.43","133.85","134.26","133.24","","-0.28%"
"09/19/2017","133.81","133.37","134.19","133.22","","0.35%"
"09/18/2017","133.34","132.47","133.45","132.39","","0.75%"
"09/15/2017","132.35","131.39","133.14","130.58","","0.75%"
"09/14/2017","131.36","131.32","131.77","131.10","","0.05%"
"09/13/2017","131.29","131.85","132.03","131.25","","-0.39%"
"09/12/2017","131.81","130.76","131.92","130.66","","0.83%"
"09/11/2017","130.73","129.89","130.92","129.78","","0.76%"
"09/08/2017","129.75","130.41","130.69","129.45","","-0.47%"
"09/07/2017","130.36","130.17","131.12","129.89","","0.17%"
"09/06/2017","130.14","129.64","130.41","129.36","","0.42%"
"09/05/2017","129.60","130.54","130.66","129.37","","-0.70%"
"09/04/2017","130.51","129.72","130.73","129.60","","-0.16%"
"09/01/2017","130.72","130.98","131.65","130.65","","-0.17%"
"08/31/2017","130.94","131.00","131.60","130.70","","-0.03%"
"08/30/2017","130.98","131.41","131.72","130.97","","-0.30%"
"08/29/2017","131.38","130.88","131.64","129.64","","0.41%"
"08/28/2017","130.84","130.39","130.99","129.97","","0.36%"
"08/25/2017","130.37","129.27","130.48","129.09","","0.89%"
"08/24/2017","129.22","128.74","129.42","128.54","","0.40%"
"08/23/2017","128.70","128.88","129.15","128.46","","-0.11%"
"08/22/2017","128.84","128.76","129.20","128.31","","0.09%"
"08/21/2017","128.73","128.66","128.81","127.83","","0.27%"
"08/18/2017","128.38","128.47","128.81","127.54","","-0.05%"
"08/17/2017","128.44","129.70","129.75","128.34","","-0.92%"
"08/16/2017","129.63","129.88","130.42","129.50","","-0.16%"
"08/15/2017","129.84","129.15","130.07","129.05","","0.57%"
"08/14/2017","129.11","128.93","129.68","128.79","","0.05%"
"08/11/2017","129.04","128.58","129.19","128.03","","0.40%"
"08/10/2017","128.53","129.45","129.56","128.20","","-0.67%"
"08/09/2017","129.40","129.62","129.79","128.39","","-0.16%"
"08/08/2017","129.61","130.64","130.84","129.58","","-0.74%"
"08/07/2017","130.57","130.24","130.89","130.16","","0.25%"
"08/04/2017","130.24","130.63","131.15","130.08","","-0.26%"
"08/03/2017","130.58","131.26","131.37","130.45","","-0.51%"
"08/02/2017","131.25","130.24","131.43","130.16","","0.79%"
"08/01/2017","130.22","130.57","130.63","129.83","","-0.23%"
"07/31/2017","130.52","129.87","130.62","129.53","","0.39%"
"07/28/2017","130.01","129.93","130.44","129.53","","0.12%"
"07/27/2017","129.85","130.45","130.62","129.53","","-0.43%"
"07/26/2017","130.41","130.38","130.63","129.93","","0.08%"
"07/25/2017","130.30","129.35","130.60","129.24","","0.78%"
"07/24/2017","129.29","129.55","129.79","128.86","","-0.20%"
"07/21/2017","129.55","130.16","130.52","129.48","","-0.42%"
"07/20/2017","130.09","128.95","130.29","128.76","","0.92%"
"07/19/2017","128.90","129.51","129.57","128.56","","-0.42%"
"07/18/2017","129.45","129.28","129.78","129.05","","0.14%"
"07/17/2017","129.27","129.04","129.49","128.70","","0.19%"
"07/14/2017","129.03","129.12","129.54","128.57","","-0.03%"
"07/13/2017","129.07","129.14","129.68","128.46","","-0.01%"
"07/12/2017","129.08","130.65","130.71","129.04","","-1.18%"
"07/11/2017","130.62","130.01","130.79","129.94","","0.51%"
"07/10/2017","129.96","129.74","130.42","129.74","","0.11%"
"07/07/2017","129.82","129.33","130.15","129.14","","0.41%"
"07/06/2017","129.29","128.59","129.44","127.99","","0.58%"
"07/05/2017","128.54","128.52","129.10","128.15","","0.06%"
"07/04/2017","128.46","128.86","129.01","128.01","","-0.26%"
"07/03/2017","128.79","128.04","128.99","127.79","","0.35%"
"06/30/2017","128.34","128.34","128.63","127.44","","0.02%"
"06/29/2017","128.32","127.77","128.85","127.70","","0.46%"
"06/28/2017","127.73","127.39","127.89","126.47","","0.29%"
"06/27/2017","127.36","125.07","127.51","124.73","","1.89%"
"06/26/2017","125.00","124.49","125.19","124.40","","0.39%"
"06/23/2017","124.52","124.17","124.74","124.01","","0.32%"
"06/22/2017","124.12","124.39","124.48","123.82","","-0.16%"
"06/21/2017","124.32","124.10","124.47","123.64","","0.19%"
"06/20/2017","124.08","124.34","124.66","123.90","","-0.18%"
"06/19/2017","124.30","124.22","124.54","124.05","","0.15%"
"06/16/2017","124.11","123.63","124.49","123.51","","0.45%"
"06/15/2017","123.56","122.92","123.75","122.38","","0.55%"
"06/14/2017","122.88","123.39","123.68","122.73","","-0.39%"
"06/13/2017","123.36","123.17","123.77","123.00","","0.20%"
"06/12/2017","123.11","123.57","123.78","122.78","","-0.30%"
"06/09/2017","123.48","123.36","123.89","122.80","","0.15%"
"06/08/2017","123.30","123.63","124.06","123.16","","-0.22%"
"06/07/2017","123.57","123.37","123.77","122.62","","0.18%"
"06/06/2017","123.35","124.33","124.48","122.91","","-0.73%"
"06/05/2017","124.26","124.36","124.73","124.17","","-0.22%"
"06/02/2017","124.53","124.87","125.33","124.41","","-0.23%"
"06/01/2017","124.82","124.55","125.11","124.44","","0.25%"
"05/31/2017","124.51","124.00","124.58","123.70","","0.45%"
"05/30/2017","123.95","124.22","124.43","123.15","","-0.18%"
"05/29/2017","124.17","124.46","124.68","124.17","","-0.24%"
"05/26/2017","124.47","125.38","125.46","124.15","","-0.69%"
"05/25/2017","125.33","125.09","125.83","125.04","","0.22%"
"05/24/2017","125.06","125.01","125.41","124.89","","0.06%"
"05/23/2017","124.98","125.07","125.40","124.54","","-0.04%"
"05/22/2017","125.03","124.70","125.33","124.10","","0.30%"
"05/19/2017","124.66","123.79","124.97","123.37","","0.74%"
"05/18/2017","123.75","123.67","124.13","122.55","","0.10%"
"05/17/2017","123.63","125.37","125.43","123.63","","-1.37%"
"05/16/2017","125.35","124.89","125.85","124.57","","0.41%"
"05/15/2017","124.84","123.68","124.93","123.60","","0.80%"
"05/12/2017","123.85","123.68","123.98","123.30","","0.17%"
"05/11/2017","123.64","124.23","124.45","123.30","","-0.43%"
"05/10/2017","124.17","123.95","124.35","123.49","","0.21%"
"05/09/2017","123.91","123.72","124.56","123.62","","0.19%"
"05/08/2017","123.68","124.28","124.62","122.98","","-0.19%"
"05/05/2017","123.92","123.53","124.10","122.91","","0.32%"
"05/04/2017","123.52","122.74","123.67","122.57","","0.69%"
"05/03/2017","122.67","122.40","122.87","122.28","","0.26%"
"05/02/2017","122.35","121.90","122.60","121.83","","0.39%"
"05/01/2017","121.87","121.38","122.09","121.25","","0.30%"
"04/28/2017","121.51","120.98","122.03","120.67","","0.46%"
"04/27/2017","120.95","121.09","121.92","120.60","","-0.09%"
"04/26/2017","121.06","121.38","122.01","120.89","","-0.24%"
"04/25/2017","121.35","119.29","121.67","119.04","","1.74%"
"04/24/2017","119.27","120.63","120.90","118.90","","1.95%"
"04/21/2017","116.99","117.17","117.34","116.45","","-0.14%"
"04/20/2017","117.15","116.61","117.85","116.52","","0.50%"
"04/19/2017","116.57","116.35","117.00","116.26","","0.23%"
"04/18/2017","116.30","115.90","116.53","115.74","","0.38%"
"04/17/2017","115.86","115.26","116.05","114.83","","0.56%"
"04/14/2017","115.22","115.79","116.04","115.18","","-0.48%"
"04/13/2017","115.77","116.29","116.49","115.71","","-0.40%"
"04/12/2017","116.24","116.24","116.59","115.94","","0.03%"
"04/11/2017","116.20","117.57","117.60","116.21","","-1.10%"
"04/10/2017","117.49","117.76","118.09","117.44","","-0.08%"
"04/07/2017","117.58","117.95","118.19","117.31","","-0.28%"
"04/06/2017","117.91","118.05","118.44","117.35","","-0.09%"
"04/05/2017","118.02","118.21","118.85","118.00","","-0.12%"
"04/04/2017","118.16","118.31","118.39","117.41","","-0.09%"
"04/03/2017","118.27","118.79","119.08","118.10","","-0.30%"
"03/31/2017","118.63","119.48","119.85","118.60","","-0.68%"
"03/30/2017","119.44","119.56","119.87","119.07","","-0.08%"
"03/29/2017","119.53","120.19","120.47","119.01","","-0.51%"
"03/28/2017","120.14","120.22","120.42","119.67","","-0.04%"
"03/27/2017","120.19","120.05","120.34","119.54","","0.02%"
"03/24/2017","120.17","119.63","120.28","119.51","","0.50%"
"03/23/2017","119.57","120.03","120.34","119.31","","-0.37%"
"03/22/2017","120.01","120.78","120.87","119.67","","-0.60%"
"03/21/2017","120.74","120.86","121.86","120.62","","-0.08%"
"03/20/2017","120.84","120.91","121.46","120.69","","-0.12%"
"03/17/2017","120.99","122.00","122.27","120.79","","-0.80%"
"03/16/2017","121.96","121.71","122.07","121.12","","0.25%"
"03/15/2017","121.65","121.68","122.09","121.19","","0.01%"
"03/14/2017","121.64","122.39","122.66","121.62","","-0.60%"
"03/13/2017","122.37","122.51","122.91","122.12","","-0.04%"
"03/10/2017","122.42","121.58","122.85","121.49","","0.74%"
"03/09/2017","121.52","120.54","121.92","120.46","","0.85%"
"03/08/2017","120.50","120.44","121.15","120.00","","0.09%"
"03/07/2017","120.39","120.52","120.75","120.37","","-0.05%"
"03/06/2017","120.45","121.05","121.17","120.33","","-0.50%"
"03/03/2017","121.06","120.20","121.21","120.00","","0.73%"
"03/02/2017","120.18","119.97","120.52","119.91","","0.22%"
"03/01/2017","119.92","119.28","120.25","119.22","","0.58%"
"02/28/2017","119.23","119.33","119.41","118.66","","-0.04%"
"02/27/2017","119.28","118.53","119.49","118.23","","0.69%"
"02/24/2017","118.46","119.17","119.53","118.22","","-0.54%"
"02/23/2017","119.10","119.62","119.78","119.03","","-0.38%"
"02/22/2017","119.56","119.79","119.91","118.58","","-0.17%"
"02/21/2017","119.76","120.04","120.35","119.54","","-0.17%"
"02/20/2017","119.96","119.83","120.34","119.61","","0.18%"
"02/17/2017","119.75","120.87","121.14","119.68","","-0.87%"
"02/16/2017","120.80","121.03","121.18","120.67","","-0.15%"
"02/15/2017","120.98","120.86","121.32","120.61","","0.12%"
"02/14/2017","120.84","120.56","121.04","120.19","","0.28%"
"02/13/2017","120.50","120.46","121.20","120.35","","0.07%"
"02/10/2017","120.41","120.68","121.36","120.20","","-0.20%"
"02/09/2017","120.65","119.78","120.83","119.51","","0.77%"
"02/08/2017","119.73","120.04","120.13","119.31","","-0.24%"
"02/07/2017","120.02","120.12","120.28","119.51","","-0.05%"
"02/06/2017","120.08","121.12","121.54","119.94","","-1.17%"
"02/03/2017","121.50","121.35","121.80","121.08","","0.12%"
"02/02/2017","121.35","121.96","122.08","121.18","","-0.46%"
"02/01/2017","121.91","121.80","122.55","121.57","","0.11%"
"01/31/2017","121.77","121.70","122.29","120.98","","0.12%"
"01/30/2017","121.63","123.10","123.23","121.40","","-1.15%"
"01/27/2017","123.05","122.36","123.35","122.20","","0.61%"
"01/26/2017","122.30","121.76","122.71","121.65","","0.49%"
"01/25/2017","121.70","122.13","122.31","121.60","","-0.31%"
"01/24/2017","122.08","121.32","122.26","121.16","","0.68%"
"01/23/2017","121.25","122.48","122.54","121.11","","-1.11%"
"01/20/2017","122.61","122.51","122.98","122.25","","0.11%"
"01/19/2017","122.48","121.87","122.78","121.70","","0.50%"
"01/18/2017","121.87","120.67","122.02","120.55","","1.02%"
"01/17/2017","120.64","121.09","121.43","120.52","","-0.32%"
"01/16/2017","121.03","121.60","121.71","120.74","","-0.67%"
"01/13/2017","121.85","121.74","122.45","121.58","","0.16%"
"01/12/2017","121.66","122.13","122.28","121.17","","-0.38%"
"01/11/2017","122.12","122.19","122.64","121.21","","-0.02%"
"01/10/2017","122.15","122.69","122.99","122.08","","-0.41%"
"01/09/2017","122.65","123.25","123.75","122.39","","-0.37%"
"01/06/2017","123.11","122.36","123.48","122.09","","0.66%"
"01/05/2017","122.30","123.01","123.16","121.96","","-0.52%"
"01/04/2017","122.94","122.54","123.18","122.37","","0.36%"
"01/03/2017","122.50","122.96","123.37","122.25","","-0.31%"
"01/02/2017","122.88","123.10","123.57","122.78","","0.01%"
